movie_title,review_content,genres
12 Angry Men (Twelve Angry Men),Outstanding Henry Fonda jury classic.,"Classics, Drama"
12 Angry Men (Twelve Angry Men),"Lumet keeps things tense, sweaty, suspenseful and entertaining despite the contrived story line.","Classics, Drama"
12 Angry Men (Twelve Angry Men),an incisive and gripping film,"Classics, Drama"
12 Angry Men (Twelve Angry Men),"This was Sidney Lumet's first movie and it's as riveting as it was back in the late 50s, when everything was changing.","Classics, Drama"
12 Angry Men (Twelve Angry Men),"The cast is incredible, the writing superb, and the film is unparalleled in its sheer excellence.","Classics, Drama"
12 Angry Men (Twelve Angry Men),"The film takes a confined, almost completely banal real-world location and makes it completely dynamic, using incredibly nimble camera movements to establish character motivation and theme.","Classics, Drama"
12 Angry Men (Twelve Angry Men),"Too few films take on the art of arguing as a subject; we could certainly use more of them, but until then, Lumet's window into strained civic duty will continue to serve mightily.","Classics, Drama"
12 Angry Men (Twelve Angry Men),"There is real value is how it allows each member of the cultural mosaic of a jury to develop into distinct, damaged, and interesting characters","Classics, Drama"
12 Angry Men (Twelve Angry Men),...the film has aged surprisingly well in the years since its 1957 release.,"Classics, Drama"
12 Angry Men (Twelve Angry Men),"Lumet in his first film records it as a meticulous laboratory experiment, a clammy orchestra","Classics, Drama"
12 Angry Men (Twelve Angry Men),With each new viewing I come away feelings as if I have peeled away another layer on the characters and their buried motives.,"Classics, Drama"
12 Angry Men (Twelve Angry Men),"In the 60 years since its release, Sidney Lumet's masterpiece has lost none of its impact. In this age of unreason, 12 Angry Men remains sorely and urgently contemporary.","Classics, Drama"
12 Angry Men (Twelve Angry Men),This movie is a masterpiece. That term gets thrown around a lot -- it's a very easy thing to say about great films like this -- but this movie is one of the best. This is one of the very few films that I will call perfect.,"Classics, Drama"
12 Angry Men (Twelve Angry Men),One of Hollywood's more notable borrowings from television is this Reginald Rose drama about the soul-searchings of a murder-trial jury...,"Classics, Drama"
12 Angry Men (Twelve Angry Men),"""12 Angry Men"" puts the full range of human good and evil on display. It posits that, ultimately, the universe is benevolent, and our job, regarding each other, is to attempt with our best effort and greatest compassion to elucidate and clarify the truth.","Classics, Drama"
12 Angry Men (Twelve Angry Men),"Thought-provoking, continually riveting, and absolutely unforgettable - and surprisingly designed around a very simple, tightly budgeted, special-effects-free premise.","Classics, Drama"
12 Angry Men (Twelve Angry Men),Reginald Rose's script is one of deep revelation.,"Classics, Drama"
"20,000 Leagues Under The Sea",[The] embodiment of Disney at his best -- family entertainment that superbly uses brand-new wonders of film technology.,"Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea","Thrill-freighted are the underwater action sequences, topped by a tensely exciting battle with a giant squid...","Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea",One of Disney's finest live-action family-flick adventures.,"Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea",better than the ride at Disney!,"Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea",One of the all-time great fantasy-adventure films.,"Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea","Squid battle aside, though, 20,000 Leagues doesn't give us much more pioneering footage, and that doesn't take place until the very end. The rest of the film -- in retrospect -- is just waiting for the finale.","Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea","The talky 20,000 Leagues probably won't thrill kids fresh from The Matrix, but they may be interested to know that the Verne film was the effects marvel of its day.","Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea",...a vision of beauty and excitement for the eye and ear. It's still fun to watch after all these years.,"Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea","20,000 Leagues is a sublime story of isolation, of disparate masculine seclusion, akin to those found in such films as Jaws and The Thing.","Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea","As fabulous and fantastic as anything he has ever done in cartoons is Walt Disney's 'live action' movie made from Jules Verne's 20,000 Leagues Under the Sea.","Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea","This is one of the great movie adventures, fully deserving its canonisation in Disney World.","Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea","This is one of Disney's best, and one of the all-time adventure greats. And that, I swear by my tattoo.","Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea","Walt Disney's production of 20000 Leagues under the Sea is very special kind of picture, combining photographic ingenuity, imaginative story telling and fiscal daring.","Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea",One of the best Disney live action films and a classic fantasy-adventure.,"Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea",Grandly entertaining.,"Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea","Far superior to the majority of genre efforts from the period (or any period, for that matter), with production design and technical effects that have dated hardly at all.","Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea","A breathtaking piece of entertainment, 20,000 Leagues Under the Sea is amongst the finest live-action films to come out of Disney Studios.","Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea","James Mason's portrayal of Captain Nemo is a hard-edged, dramatic performance, with no winking nods or cartoonish layers. You could transport Mason whole into a much darker movie with R-rated violence, and he would fit like a glove.","Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea",A classic action-adventure for older kids.,"Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea",Bring on the David Fincher-helmed remake.,"Action & Adventure, Drama, Kids & Family"
"20,000 Leagues Under The Sea",A good one that could have been better with a little less Kirk Douglas and more scientific things to gawk at in wonder.,"Action & Adventure, Drama, Kids & Family"
"10,000 B.C.","The mammoths, the savage, beaked jungle beasts and the giant sabre tooth tiger all make splendid appearances. The spectacular landscapes of desert, mountain, river and jungle also deliver the images we are expecting. It's the humans who let us down.","Action & Adventure, Classics, Drama"
"10,000 B.C.",A tedious bore in which grubby people stand around muttering in a variety of badly chosen accents.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","Emmerich's epic is a formulaic mishmash of a movie, visually sweeping but silly blend of actioner, adventure, man vs. nature, man vs. animal -- above all, a reminder of how superior Mel Gibson's Apocalypto was.","Action & Adventure, Classics, Drama"
"10,000 B.C.",... a dull compendium of recycled adventure epic cliches.,"Action & Adventure, Classics, Drama"
"10,000 B.C.",Roland Emmerich has a remarkable talent for draining all the life out of interesting stories.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","The film's heart is in the right place, but its script is not evolved enough to deliver the message without the constant clout of a caveman's club.","Action & Adventure, Classics, Drama"
"10,000 B.C.",The kind of movie that people will discover new and hilarious ways to mock for years to come.,"Action & Adventure, Classics, Drama"
"10,000 B.C.",I have to give Emmerich credit for creating a film that's been funnier than '27 Dresses' or 'Over Her Dead Body.',"Action & Adventure, Classics, Drama"
"10,000 B.C.","CGI effects are letter perfect believable. The opening mastodon hunt/stampede is as good as effects seen in the recent 'King Kong,' greatly enhancing the film.","Action & Adventure, Classics, Drama"
"10,000 B.C.",about as slow and lumbering as a wounded manuk.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","Emmerich has never been one to rely on the wizardry of nuance, but I was stunned to feel numb to nearly everything B.C. offered, as if my mind immediately detected a filmmaker looking to brazenly cash in on his past successes.","Action & Adventure, Classics, Drama"
"10,000 B.C.","In an age where ... audiences reward blood-and-thunder films ... at the box office, greenlighting 10,000 B.C. must have seemed logical. I can imagine someone pitching the film ...by saying ""It's like 300 .... + 9,700!""","Action & Adventure, Classics, Drama"
"10,000 B.C.","Roland Emmerich is partial to cutting-edge special effects and stone-age storytelling, meaning that 10,000 B.C., a dim-witted CG extravaganza set in prehistoric times, is something like his ideal project.","Action & Adventure, Classics, Drama"
"10,000 B.C.",An atrocious waste of a perfectly good CGI budget ... at least the Geico commercials make an effort to get the historical accuracy right,"Action & Adventure, Classics, Drama"
"10,000 B.C.",The little-prehistoric-epic-that-could actually delivers an entertaining couple of hours.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","It's best not to think too hard about anything in 10,000 BC, a sublimely dunderheaded excursion into human prehistory.","Action & Adventure, Classics, Drama"
"10,000 B.C.","While the movie is completely ridiculous, at least it's fun to think of all the high school students who are going to mistake this movie for an accurate historical record and get F's on their next pop quiz.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Emmerich knows how to fill the screen with spectacle, but not how to field-marshal it.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Digital imagery imagines a striking prehistoric world for these back-to-basics heroes, villains and raging beasts.","Action & Adventure, Classics, Drama"
"10,000 B.C.","An epic adventure of such towering testosterone counts and ceaseless tedium, you can almost feel the hair growing on your chest as the bags collect beneath your eyes.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Rather than taking the trouble to imagine what early civilization might have been like -- its culture, its language, its warfare, its family life -- the movie simply transposes a banal Hollywood epic into Paleolithic times.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Almost worth sitting through the first half for the revelatory moment when you're forced to ask yourself: Is nearly the entire cast suddenly being attacked by what look like cracked-out ostriches? Why, yes, yes they are.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Worst of all, no one even gets eaten by the disappointingly tame saber-toothed tiger.","Action & Adventure, Classics, Drama"
"10,000 B.C.","A mix of vast CGI spectacle and small, silly moments, the prehistoric saga 10,000 BC is an epic in name only.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Conventional where it should be bold and mild where it should be wild, 10,000 BC reps a missed opportunity to present an imaginative vision of a prehistoric moment.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Sometimes you have a hankering for a slab of 10,000-year-old cheese. Here it is, on a cracker.","Action & Adventure, Classics, Drama"
"10,000 B.C.","May indeed last until the end of time, kept alive in drinking games and in history and geography classrooms on April Fool's Day.","Action & Adventure, Classics, Drama"
"10,000 B.C.",A lovely-to-look-at but ultimately forgettable adventure flick that feels like a cross between Land of the Pharaohs and the greatest hits of Joseph Campbell.,"Action & Adventure, Classics, Drama"
"10,000 B.C.",This crackpot combination of Pathfinder and Apocalypto [is] a brainless exercise in prehistoric goofiness that actually affords more laughs than Ice Age.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","I can't figure out exactly when the film 10,000 B.C. is set, but it's definitely ancient times. Like before they had cars, guns or tabloid blogs. And definitely before they had cohesive plots or dialogue that made sense.","Action & Adventure, Classics, Drama"
"10,000 B.C.","While there's an attempt to make this a personal story, it's really about what we thought it would be: Incredible vistas populated with a combination of ancient temples, pyramids, woolly mammoths and a cast of (CGI) thousands.","Action & Adventure, Classics, Drama"
"10,000 B.C.",I cheered for the villains who were building a colossal civilization.,"Action & Adventure, Classics, Drama"
"10,000 B.C.",The sheer spectacle of the film makes it an easier sell on the big screen than on DVD,"Action & Adventure, Classics, Drama"
"10,000 B.C.","Too dumb to take seriously, but just silly enough to be sort of fun.","Action & Adventure, Classics, Drama"
"10,000 B.C.","One part Joseph Campbell hero quest, one part multi-culti morality tale, one part live-action Flintstones cartoon, 10,000 B.C. is finally every part just plain nuts.","Action & Adventure, Classics, Drama"
"10,000 B.C.","This much-delayed film cries out for consideration for Worst CGI, Most Annoying Narrator, Lamest Dialogue and Dumbest Action Hero.","Action & Adventure, Classics, Drama"
"10,000 B.C.",Even a cameo by Pauly Shore in Encino Man would liven up this bombastic bore.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","10,000 B.C. is a movie of woolly mammoths and fuzzy thinking.","Action & Adventure, Classics, Drama"
"10,000 B.C.","10,000 BC would be much better if it allowed itself the freedom to be kitsch.","Action & Adventure, Classics, Drama"
"10,000 B.C.","The best acting comes from woolly mammoths, man-eating ostriches and a saber-toothed tiger -- and those babies are digital. It's the human actors who look fake.","Action & Adventure, Classics, Drama"
"10,000 B.C.","10,000 B.C. isn't only brain-dead, it's completely dead. It's inert and without a heartbeat.","Action & Adventure, Classics, Drama"
"10,000 B.C.",Where's Raquel Welch in that fur bikini?,"Action & Adventure, Classics, Drama"
"10,000 B.C.",Yabba-dabba-don't.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","While the special effects are top notch... the humans are dull, the dialogue is ridiculous, and anyone expecting a repeat of the action in 300 is going to be sorely disappointed with this bloodless PG-13 adventure.","Action & Adventure, Classics, Drama"
"10,000 B.C.","...the Yagahl speak English with an inflection that ranges from fake-African to fake-Russian, sometimes within the same sentence.","Action & Adventure, Classics, Drama"
"10,000 B.C.","The less said about historical accuracy, the better.","Action & Adventure, Classics, Drama"
"10,000 B.C.","The characters may speak English, but the narrative is gibberish.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Outrageous and outlandish, Emmerich's 10,000 BC is easy to mock, but it is so cheerfully shameless and terminally silly that you have to admire its effrontery and accept its creator... as a certified crackpot visionary.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Hey, CG mammoths! And lots of 'em! And some raptor/dodo thingies that move exactly like Spielberg's dinosaurs. Still, looks cool enough. Could've used some more of the saber-toothed tiger, though.","Action & Adventure, Classics, Drama"
"10,000 B.C.",A strong camp sensibility is just about the only thing that might have saved this lumbering beast.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","10,000 B.C. is a true disaster on every level, a derivative and sometimes incomprehensible mess.","Action & Adventure, Classics, Drama"
"10,000 B.C.","The mammoths are cool. The squealing killer ostriches, perhaps inspired by ancient phorusrhacid fossils, are idiotic but... okay, they're idiotic.","Action & Adventure, Classics, Drama"
"10,000 B.C.","If you thought 300 was silly, think of 10,000 BC as 33.333 times sillier.","Action & Adventure, Classics, Drama"
"10,000 B.C.",Barney Rubble had a lot more charisma than anyone involved in this movie.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","You may be expecting a showcase of cutting-edge visuals -- isn't the appeal of the title the implicit promise of seeing a lost world re-created to presumably dazzling effect? But for the most part, it's just barren landscapes and people in animal skins.","Action & Adventure, Classics, Drama"
"10,000 B.C.",It made me yearn to see Caveman again. At least that was intentionally funny.,"Action & Adventure, Classics, Drama"
"10,000 B.C.",Overblown and stupefyingly dull.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","[I] saith to you that I had a strangely good time, and whether that is from laughing at 10,000 B.C. or laughing with it I knoweth not, although I strongly suspect the former.","Action & Adventure, Classics, Drama"
"10,000 B.C.","There have been funny movies about prehistoric times ... but for real gut-busting laughs, it's hard to top the ridiculousness of 10,000 B.C.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Even as a fantasy spectacle, 10,000 B.C. is sorely in need of intelligent design.","Action & Adventure, Classics, Drama"
"10,000 B.C.","There's shockingly nothing to recommend about this flat, dull, and excruciatingly boring adventure to a time that apparently predates things like character, action, or even editing.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Oh my god: the silly, it burns. It burns!","Action & Adventure, Classics, Drama"
"10,000 B.C.","Clearly, the B.C. here stands for Benetton Colors, since it's got nothing to do real history.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Too much of 10,000 BC seems to be sampled from other movies that preceded it","Action & Adventure, Classics, Drama"
"10,000 B.C.","It promises spectacle and action but fails to deliver all that much of either, and ends up being so dull it can't even be enjoyed for its camp value.","Action & Adventure, Classics, Drama"
"10,000 B.C.","More than anything else, though, the movie recalls the overblown Hollywood biblical epics of the 1950s, with all their attendant anachronisms and free-floating cheese.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Our favorite Teutonic huckster presumes that prehistory means that anything narrative goes: hey, who can prove him wrong?","Action & Adventure, Classics, Drama"
"10,000 B.C.","10,000 B.C. takes a prehistoric approach to storytelling.","Action & Adventure, Classics, Drama"
"10,000 B.C.","This may well be the first prehistoric epic in which the liberal deployment of such words as ""oog,"" ""agh"" and ""uck"" would have actually improved the screenplay considerably.","Action & Adventure, Classics, Drama"
"10,000 B.C.","As a series of set pieces looking for any available fable to keep it afloat, 10,000 BC is really nothing more than computing power and implausibility.","Action & Adventure, Classics, Drama"
"10,000 B.C.",Director Roland Emmerich is the ultimate spectacle over substance filmmaker. He actually makes Michael Bay look like Stanley Kubrick by comparison.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","If you are ten years old fan of video games with a short attention span and no knowledge of history, you will love this movie. The further you stray from these core qualifications, the less you will love it.","Action & Adventure, Classics, Drama"
"10,000 B.C.","...it's laughably bad, which means that if you can approach it as a really stupid film you just might find yourself enjoying it.","Action & Adventure, Classics, Drama"
"10,000 B.C.",The film proves to be uncharacteristically restrained.,"Action & Adventure, Classics, Drama"
"10,000 B.C.",Would that Emmerich took as much care with his human characters as with inanimate objects and CGI animals.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","This is just stupidly lazy storytelling, nothing more (and certainly nothing less), and I'd tell the director to be ashamed of himself but I'm pretty darn positive he didn't even notice he did anything wrong.","Action & Adventure, Classics, Drama"
"10,000 B.C.","While admittedly formulaic and banal, it's also a guilty pleasure for those who enjoy watching stampeding herds of woolly mammoths.","Action & Adventure, Classics, Drama"
"10,000 B.C.","10,000 B.C. is a load of crap dressed up with pretty background vistas. The film is terminally lifeless, something that a so-called 'event' picture should never be.","Action & Adventure, Classics, Drama"
"10,000 B.C.","On a Neanderthal level, ""10,000 B.C."" works.","Action & Adventure, Classics, Drama"
"10,000 B.C.",One of the stupidest and most boring films of the year.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","Visually, historically and creatively, this film dishonors the year 10,000 B.C.","Action & Adventure, Classics, Drama"
"10,000 B.C.",This is actually a movie you forget while watching it.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","'A sweeping odyssey into a mythical age of prophesies and gods,' according to the press notes; it's also a sweeping odyssey into a mythical age in which snow is referred to even by Ice Age veterans as 'the great white rain'...","Action & Adventure, Classics, Drama"
"10,000 B.C.","While there are moments, '10,000 B.C.' never makes you jump. On the + side, the movie isn't as lumbering as those digital elephantine beasts.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Making prehistoric people talk and behave just like modern people in a 10,000 B.C. setting makes actors look silly. Their costumes are silly, the settings are silly, and the whole movie is unintentionally funny.","Action & Adventure, Classics, Drama"
"10,000 B.C.","My poor brain hung in there for as long as it could, but it lost its grip during the giant chicken attack and I haven't seen it since.","Action & Adventure, Classics, Drama"
"10,000 B.C.","If Mel Gibson remade Apocalypto and cast it with the Geico cavemen, he might end up with something akin to 10,000 B.C..","Action & Adventure, Classics, Drama"
"10,000 B.C.",Just barely good enough to fulfill the needs of an audience starved for any sort of effects-driven film that hardly sticks in the brain for more than a few minutes after it's over.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","Good special effects are expensive, so the filmmakers are forced to use unimpressive actors to fill in the spaces between the CGI creations.","Action & Adventure, Classics, Drama"
"10,000 B.C.",...lovesick prehistoric man traverses the globe to rescue the woman he loves.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","It's all just F/X opportunities, exposing Hollywood's -- and our own -- non-relationship to history.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Neither grand enough to be impressive nor antic enough to be charming, the movie settles for bland and frantic, climaxing in a showdown among decadent pyramid builders.","Action & Adventure, Classics, Drama"
"10,000 B.C.",Sets new standards for stupidity. This is like Uwe Boll with a budget. This is the village idiot of movies.,"Action & Adventure, Classics, Drama"
"10,000 B.C.",This year's first Event Movie is almost guaranteed to wind up as its dumbest.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","Strait has to be one of the most unsympathetic cardboard heroes of the genre, while Bell leaves little reason to care for her beyond her bitching dreadlocks...","Action & Adventure, Classics, Drama"
"10,000 B.C.","Director Roland Emmerich has swapped disaster movies like The Day After Tomorrow and Godzilla for, well, a disaster of a movie.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Even though there's never a hint of either research or gritty realism, it's still good fun.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Roland Emmerich's prehistoric odyssey 10,000 BC is his silliest, most preposterous blockbuster to date. But it's lots of fun, too.","Action & Adventure, Classics, Drama"
"10,000 B.C.",Roland Emmerich's great big CGI blockbuster lumbers along like one of the woolly mammoths that roam across the screen.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","Don't expect Roland Emmerich's 10,000BC to make much sense, historically, geographically or logically.","Action & Adventure, Classics, Drama"
"10,000 B.C.","In what might be a record, the makers of this prehistoric drama spent two years and 20m fine-tuning the special effects to ensure its cast of mammoths, sabre-toothed tigers and maneating birds looked as realistic as possible.","Action & Adventure, Classics, Drama"
"10,000 B.C.",Should have been a lot more fun.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","Roland Emmerich loves to make big, dumb movies, and though this may not be his biggest, it's certainly his dumbest.","Action & Adventure, Classics, Drama"
"10,000 B.C.",Take the kids along; unless you want them to grow up to be palaeontologists.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","A beggar's banquet of milky CGI beasties and clunky battle-porn set-pieces, 10,000 B.C. is an extravagant waste of time, money and effort. Fans of caveman antics may want to go with something more historically accurate. Like The Flintstones.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Like the lumbering mammoths, it is plodding and dull.","Action & Adventure, Classics, Drama"
"10,000 B.C.","With too much talk, not enough adventure and a laughable disregard for geography and anthropology, 10,000 BC is less Jurassic Park than Pleistocene parp.","Action & Adventure, Classics, Drama"
"10,000 B.C.","The mammoths aren't all that is wild and woolly in this innocent, old-fashioned, amusingly self-important, entertainingly mad, rip-snorting throwback to vintage Saturday matinee fare.","Action & Adventure, Classics, Drama"
"10,000 B.C.","One can only infer that, in order for it to be taken seriously, the makers expected audiences to forget pretty much every movie they'd ever seen before in their entire life.","Action & Adventure, Classics, Drama"
"10,000 B.C.","strictly a popcorn flick version of Joseph Campell's hero's journey that looks great even as it plays fast and very loose with geography, biology, and anything else that gets in its way","Action & Adventure, Classics, Drama"
"10,000 B.C.","A blind man is brought up on a slab from beneath the earth, where he has spent years cooped up in cramped quarters with nothing to keep him entertained. After spending two hours in a darkened theater watching 10,000 B.C., I could relate.","Action & Adventure, Classics, Drama"
"10,000 B.C.","With a dreadfully dull story and performances as petrified as 12,000-year-old wooden artifacts, 10,000 BC shambles along as if on a march to its own extinction.","Action & Adventure, Classics, Drama"
"10,000 B.C.",It's a horrible movie.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","I don't know about you, but if I want to get excited about an ancient mammal I'll tune in Janice Dickinson.","Action & Adventure, Classics, Drama"
"10,000 B.C.","You actually have to feel sorry for the actors, one of which is New Zealander Cliff Curtis, the only person I recognised.","Action & Adventure, Classics, Drama"
"10,000 B.C.",Surely it's only coincidence that the sign of D'Leh's accomplishment is a White Spear.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","It's just a wrong movie altogether, an elaborately nonsensical stew of crazy costumes, bizarre accessories, and funny voices.","Action & Adventure, Classics, Drama"
"10,000 B.C.","it is hard to be enthralled with the dusty, warmed-over romantic fixations of what is essentially a very handsome cave-couple","Action & Adventure, Classics, Drama"
"10,000 B.C.","I enjoyed the movie, so it qualifies as a mammoth guilty pleasure","Action & Adventure, Classics, Drama"
"10,000 B.C.",It's a film that countryman Uwe Boll would have made had he the budget and the cinematographer,"Action & Adventure, Classics, Drama"
"10,000 B.C.",The actors speak in fluent anachronistic English. The dialogue is prehistoric but not in the way Emmerich intended.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","crap, and more crap in a crap bucket","Action & Adventure, Classics, Drama"
"10,000 B.C.",One of the worst movies I've ever seen.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","ena matso kakomoirides sernontai stin ammo kai ton ilio, s' ena ftino, proheiro, afeles kai kakogoysto deigma karampinatis gerontikis anoias toy Emmerich","Action & Adventure, Classics, Drama"
"10,000 B.C.",The filmmakers should be ashamed of themselves for even allowing this movie to enter a movie theatre. It was like a bad made for TV special that you would see on ABC or NBC.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","In fact, while sitting through this banal attempt at a big-scale epic, I could not help but go through a checklist in my mind of all the movies ""10,000 B.C."" borrows from.","Action & Adventure, Classics, Drama"
"10,000 B.C.",It was a pleasant surprise.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","But the folks who made 10,000 B.C. have filled their film with a sub-Disney plot and inserted a few measly slivers of action that hardly warrant all the mystical hubbub and romantic angst.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Ready to rumble, scantily clad Neanderthals gone wild, gliding around the globe faster than high speed Internet. And while dodging seemingly nearsighted menacing reptiles with bad manners, whose oversized choppers repeatedly miss their mark.","Action & Adventure, Classics, Drama"
"10,000 B.C.",...most of the film is simply a matter of waiting for it to end.,"Action & Adventure, Classics, Drama"
"10,000 B.C.",A disaster that can't even get the computer generated images right.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","I can't help but think that 10,000 BC started out as an idea that sounded like, ""Wouldn't it be cool if we had wooly mammoths and saber toothed tigers and people all in the same movie?"" and went from there.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Would make a good drinking game; silly fun but not ""good."" A critic sitting near me snorted in derision at my ""the costumes kicked ass,"" but I won't back down. They were really cool.","Action & Adventure, Classics, Drama"
"10,000 B.C.","People expecting a fun action movie will be severely disappointed. If you get drunk with some buddies and go to make fun of it, you might like it more. But that doesn't make it a good movie","Action & Adventure, Classics, Drama"
"10,000 B.C.",Brace yourself for a mammoth disappointment.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","10,000 BC takes film making back to the stone age...","Action & Adventure, Classics, Drama"
"10,000 B.C.","Heavy on moronic mysticism and light on imagination, excitement, and shot-to-shot coherence","Action & Adventure, Classics, Drama"
"10,000 B.C.","Violent, poorly conceived prehistoric action.","Action & Adventure, Classics, Drama"
"10,000 B.C.","Some backgrounds look as though Roland Emmerich and crew broke into a museum after hours and filmed in dioramas. Rather than a disaster film, this was just plain disaster - a departure from Emmerich's usually effective milieu and his most moronic movie.","Action & Adventure, Classics, Drama"
"10,000 B.C.",One of the biggest problems with the film is the casting.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","All [Emmerich] cares about is not being boring. On that level, he succeeds.","Action & Adventure, Classics, Drama"
"10,000 B.C.","A lousier adventure movie you won't find this year: 10,000 B.C. belongs, if not back in the stone age, then at least back in the mid '90s, where this sort of mindless, effects-driven drivel is best left.","Action & Adventure, Classics, Drama"
"10,000 B.C.",It is inconceivable that filmmakers as experienced as Emmerich and his team didn't know they were making a bad movie.,"Action & Adventure, Classics, Drama"
"10,000 B.C.",A prehistoric train wreck.,"Action & Adventure, Classics, Drama"
"10,000 B.C.","Nothing more than a standard boy meets girl, boy loses girl, and boy becomes a man to save the girl, with the Geico cavemen thrown in.","Action & Adventure, Classics, Drama"
"10,000 B.C.",A remarkably beautiful yet soulless film.,"Action & Adventure, Classics, Drama"
The 39 Steps,"If you haven't seen it, do.","Action & Adventure, Classics, Mystery & Suspense"
The 39 Steps,Laced with comic romantic touches.,"Action & Adventure, Classics, Mystery & Suspense"
The 39 Steps,"For those who love a grand spy mystery, a wild chase, and a harrowing portrait of an innocent man struggling to prove his innocence while the world turns inexplicably against him, The 39 Steps is ideal.","Action & Adventure, Classics, Mystery & Suspense"
The 39 Steps,If you can imagine Anatole France writing a detective story you will have some notion of the artistry that Hitchcock brings to this screen version of John Buchan's novel.,"Action & Adventure, Classics, Mystery & Suspense"
The 39 Steps,"The 39 Steps (1935) is one of the earlier Alfred Hitchcock British spy-chase suspense-thrillers from a vintage period, his 18th film. Considered his first real masterpiece, it is both a crowd-pleasing box-office success and an extremely influential film","Action & Adventure, Classics, Mystery & Suspense"
The 39 Steps,It's almost cleansing to see a film like this which doesn't insult your intelligence.,"Action & Adventure, Classics, Mystery & Suspense"
The 39 Steps,"The ""innocent man"" notion has been copied and recopied for decades, but few have the minerals to stand with this one.","Action & Adventure, Classics, Mystery & Suspense"
The 39 Steps,A brilliant piece of pure -- and purely enjoyable -- filmmaking.,"Action & Adventure, Classics, Mystery & Suspense"
The 39 Steps,"As dull as anything Hitchcock has done, save the exhilerating final 10 minutes.","Action & Adventure, Classics, Mystery & Suspense"
